"filename","label","transcription","split"
"5e777c31-dbf82496.mp3","neutral","...y la velocidad de propagación del virus siguen a la baja, Sandra Izquierdo.","test"
"404e21db-d7694171.mp3","neutral","de abril. Los hospitales ya están desbordados. En Barcelona se van a levantar ahora cuatro hospitales de campaña en Polideportivos Municipales. Sandra Esquerdo.","test"
"5ea067d8-7ffde9fa.mp3","neutral","está declarado en el municipio de Castelví de Rosanes. En las últimas horas, en las próximas horas en realidad, se espera que puedan volver a casa los vecinos desalojados. Sandra Izquierdo.","train"
"203771ef-9d95b7cc.mp3","neutral","asegurados los apoyos. Hoy los comunes han anunciado que rompen las negociaciones con Esquerra por el nuevo acercamiento de Esquerra a Junts, Sandra izquierdo.","train"
"d0854748-012e76c4.mp3","neutral","A través del Mobile, España renueva su compromiso con este ámbito empresarial de tan alto contenido tecnológico.","test"
"7bcedddf-a2403bd1.mp3","neutral","Como ellos, cientos de médicos y enfermeros en todo el país hacen guardia esta noche. También policías, vigilantes, repartidores, cajeros y trabajadores de residencias que acompañarán a los mayores en esta noche tan especial en la que ya están pidiendo sus deseos.","train"
"a8d03d68-0582c0e5.mp3","neutral","En este hospital de Barcelona ya están preparados para el pico de contagios. Han habilitado","train"
"1d47fc76-61f77c3e.mp3","neutral","Población responsabilidad ante el avance del virus y el peligro de enfrentarse ya a una cuarta ola. Sandra Izquierdo.","train"
"900e3eb1-be2c2101.mp3","neutral","Cumplir el confinamiento es vital para frenar los contagios, pero no todos lo cumplen. En Cataluña, el 13% de los positivos se salta en la cuarentena y la cifra...","train"
"7d47892e-10288a0b.mp3","neutral","Dicen los médicos que se están desbordando y que la afluencia de pacientes a estos servicios ha aumentado entre un 30 y un 50 por ciento. Cataluña es una de las comunidades con peor situación. Sandra Izquierdo.","train"
"7c1d4a9d-4be2b9e6.mp3","neutral","Un claro crecimiento. En otras, los contagios parecen haberse ralentizado y solo tres","test"
"1e1d847e-ccf45ca8.mp3","neutral","En Cataluña tienen preparado el plan para la desescalada. Los indicadores de la región siguen mejorando y por eso a partir de lunes se va a ir recuperando poco a poco la actividad. Los bares y restaurantes volverán a abrir y lo harán hasta las nueve y media de la noche. Sandra Izquierdo.","train"
"0cafcaaa-37365a58.mp3","neutral","llevan una semana seguida aguantando graves altercados.","train"
"cfe00a57-d3ac0dd8.mp3","neutral","y con limitación de aforos. Y es que aunque se ha reducido el riesgo de que se pueda hacer una cerradura de la casa, la gente no se ha dado cuenta de que la gente se ha quedado sin la casa.","train"
"28d30026-c0bd44b1.mp3","neutral","Esta tarde ha muerto a los 80 años Chicho Ibañez Serrador. La historia de la televisión en España no se entiende sin este ingenioso creador de programas.","train"
"7298bea8-2d4cd82f.mp3","neutral","Los padres de Julen están a 200 metros del lugar donde se busca el pequeño.","test"
"493be8ce-ee06beb4.mp3","neutral","La situación allí empieza a ser insostenible.","train"
"62c5dcd9-a3b4fc2a.mp3","neutral","Unidades Autónomas todos han estado de acuerdo en que no es el momento de bajar la guardia.","train"
"8cbe6611-449597d0.mp3","neutral","...es la decisión con una sola dosis de esta vacuna. Tienen más datos en este QR que ven en la pantalla. Hoy hemos podido hablar con los responsables de ese estudio que se está haciendo en España. Sandra Izquierdo.","train"
"24b4bc4c-9798ea5c.mp3","neutral","pérdidas mensuales porque nadie les garantiza dicen que el combustible no vaya a seguir subiendo","test"
"3d9e76c1-7a15c5ef.mp3","neutral","Hace 48 horas ha arrasado casi 1700 hectáreas. Desde el aire se ha podido apreciar la enorme extensión del suelo quemado. La virulencia de las llamas obligó a desalojar a 170 personas.","train"
"bb54ec29-34337671.mp3","neutral","como dosis de refuerzo, Sandra Izquierdo.","train"
"bc7e924e-bfa5db81.mp3","neutral","¿Qué es su descalada y concreta cómo van a ser allí las navidades? Celebraciones en casa con un máximo de 10 personas, toque de queda a las 10 de la noche y reapertura de los bares y de los restaurantes a partir ya del lunes. Sandra Izquierdo, cuéntanos.","train"
"e93fa65e-82d22d67.mp3","neutral","Última semana de julio y los hoteles se vacían. ¿Hay avalancha de cancelaciones?","train"
"d79da59e-dba1c268.mp3","neutral","Las autoridades de la Infanta Sofía han visitado el centro de interpretación del paraje natural de la Sierra Tramontana.","test"
"6e147c4d-237f6c89.mp3","neutral","Navarra así están las cosas, pero también en Cataluña la situación está muy complicada.","train"
"323bfc40-10ccd7bf.mp3","neutral","Lo que proponen es una serie de medidas alternativas para abrir sin restricciones pero cumpliendo con el distanciamiento social. Sandra Izquierdo.","train"
"66974ea8-1231c469.mp3","neutral","Las personas mayores han sido y son las más castigadas por el virus. A pesar de eso, muchos intentan adaptarse a la situación para seguir adelante con sus vidas.","train"
"72ca7372-36edfda4.mp3","neutral","Hoy Cataluña vuelve a convertirse en la ciudad de los libros y de las rosas. Muchos escritores se han encontrado con sus lectores y han podido disfrutar de este día, Sandra Izquierdo, aunque sea con restricciones, ¿no?","train"
"e4ce27a0-cdbc0c06.mp3","neutral","Lleva una escopeta y solo tiene 9 años. Dispara todas las aves que se cruza por el camino. Se gira orgulloso hacia su padre, quien le felicita por matar a discreción.","train"
"989e77e1-22785627.mp3","neutral","Con los comercios se están cerrando muchísimas tiendas y San Dei izquierdo por ejemplo ha recorrido Barcelona","train"
"a24ab122-b23f2b45.mp3","neutral","Ellos darán por bueno el resultado del 1 de octubre.","test"
"c811a658-a81b1bd2.mp3","neutral","Hola Susana, muy buenos días, ¿qué tal? Pues mira, hace tan solo unos minutos han llegado los tres abogados de Ángela, los hemos visto entrar en el interior de este domicilio.","train"
"7b5f8a29-a8022108.mp3","neutral","Todavía no hay confirmación sobre si esta vez habrá posado oficial de la familia real en Maribén, pero hay gran expectación por ver los movimientos de los Reyes en Mallorca. Sandra Izquierdo.","train"
"140455d4-c8a4cb6c.mp3","neutral","8 y 36 minutos de la mañana. Primera parada informativa al Hospital Madrileño en el que está ingresado desde el miércoles Alfredo Pérez de Rubalcaba. El resultado de las pruebas que le realizaron.","train"
"ccc44ee7-1da73df5.mp3","neutral","¿Más de un millón de euros va a heredar un hombre en Córdoba y eso gracias a su ADN? ¿El padre de este hombre era millonario? ¿Tuvo una relación con su empleada del hogar?","train"
"00bd0eca-95b4b698.mp3","neutral","La investigación apunta a que circulaban a más de 200 kilómetros por hora en un tramo limitado a 120.","train"
"ee2fd95e-0c6f6bea.mp3","neutral","Una horrible experiencia. Al destapar el féretro, descubrieron que en la caja estaba el cuerpo de una mujer. Se vean equivocados de difunto. Sangre izquierdo.","train"
"f6f009f5-ae2786d4.mp3","neutral","y más noticias dos personas han muerto al estrellarse esta mañana una avioneta en Quijorna en Madrid eran una instructora de vuelo y también su alumno Sandra Izquierdo la avioneta pudo haber chocado en el aire antes con un ultraligero","train"
"1b722465-c9a4c72f.mp3","neutral","Pues es el Ciudadanos, lo escuchamos. Mantienen ese no apoyo al PSOE, pero hoy otra pregunta para Albert Rivera es el cómo ha recibido el mensaje de Pablo Casado pidiéndole que se abstenga en la investidura de Sánchez.","train"
"d544cf64-a156e492.mp3","neutral","Habían discutido minutos antes, cogió el cuchillo de un bar, persiguió al otro hasta el gimnasio en el que se había escondido, así que imaginen el pánico dentro del local.","train"
"5ebd2145-a4b46055.mp3","neutral","Llevan dos semanas de disturbios en Cataluña. Hoy el Ayuntamiento de Barcelona y el Gobierno de la Generalitat han mantenido una reunión para abordar el asunto. Coinciden en condenar la violencia pero no han anunciado medidas concretas para acabar con esos actos violentos.","test"
"a6fb5968-af10c54b.mp3","neutral","y anuncia que no aplicará las decisiones del Tribunal Supremo. Sandra Esquerdo.","train"
"abcad126-7f8c7c86.mp3","neutral","El pesadilla de verónica empezó hace cinco años durante todo ese tiempo ha sufrido acoso y burlas de algunos compañeros ¿Quién y por qué guardó ese vídeo? hemos hablado con una amiga de verónica nos ha contado cómo fueron esos complicados años","train"
"04321b96-d821393a.mp3","neutral","En Valencia, hoy ha comenzado el reparto de tres millones y medio de mascarillas gratuitas con prioridad para mayores y población de riesgo. También en Cataluña, aunque allí ha sido tal la afluencia de personas en las farmacias, que se ha colapsado el sistema informático. Sandra Izquierdo.","train"
"876d38be-3ab93a6f.mp3","neutral","Ya nuevo presidente, es el primero de Esquerra Republicana desde la Segunda República. Pero Aragonés acaba de ser investido con los votos de su partido, también de Junts y de la CUP. Sandra Izquierdo, Aragonés, se ha propuesto culminar el proceso independentista, eso dice.","train"
"0ece30ba-03282117.mp3","neutral","La borrasca bautizada como Blas ha llegado con fuerza a la isla que se encuentra en Alerta Naranja.","train"
"8083476d-ec03aa66.mp3","neutral","Desde hoy Barcelona se convierte en la única gran ciudad de nuestro país de la que no se puede ni entrar ni salir. El gobierno de Quim Torra decidió que la desescalada fuera por regiones sanitarias en Cataluña, no por provincias. Así que, por ejemplo, hoy no se puede ir de hospitalet.","test"
"c8ffda17-91c5e3cc.mp3","neutral","restaurantes lo está anotando en la reserva Sandra Izquierdo","train"
"84e96ed9-c5959644.mp3","neutral","1.300, aunque la peor cifra la encontramos en Cataluña. Allí se sobrepasan los 2.200 contagios y un día más, Andrés Izquierdo, empeoran todos los indicativos.","test"
"772fbf53-81d8f6d7.mp3","neutral","En esta casa había un kilo de marihuana, pero a los vecinos les parecía desproporcionada la actuación de la policía por esa cantidad de droga. Sandra Izquierdo.","train"
"c44abf2f-62a40097.mp3","neutral","Maduro inicia su segundo mandato en Venezuela con el país sumido en una grave crisis. El año pasado la inflación alcanzó un récord que ha hecho que los productos básicos pasen a ser de lujo y el problema es que las previsiones para este año no son optimistas.","train"
"d7b997a0-ffa41366.mp3","neutral","Hoy hay 6.000 nuevos positivos y 134 fallecidos en las últimas 24 horas. Es un nuevo repunte después de dos jornadas de descensos. Sandra Izquierdo.","test"
"be1d7451-b6616f5c.mp3","neutral","Las vamos a notar nada más llegar a los hoteles. En la entrada, alfombra desinfectante para pies y para maletas.","train"
"cf65efb5-00b672f6.mp3","neutral","La justicia ya se ha pronunciado sobre la vacunación de la policía y la Guardia Civil en Cataluña. El Tribunal Superior de Justicia de esa comunidad ordena al Gobierno catalán que los vacune en un plazo máximo","train"
"45108eea-a1bf2137.mp3","neutral","Pues sí, a esta hora el rey preside el almuerzo que da el pistoleta fue salida del salón del automóvil de Barcelona junto a Pedro Sánchez hace apenas...","train"
"8f96ee72-e01650e8.mp3","neutral","Así es, después de un mes y medio la mascarilla dejará de ser obligatoria en el exterior. Podremos quitárnosla en espacios como este siempre que podamos guardar la distancia de seguridad.","train"
"4130858b-32b29b22.mp3","neutral","¿Qué tal? Les da muy buenas tardes. La factura por estos daños no deja de crecer. Cerca de un millón y medio de euros por los daños en comercios y en el mobiliario urbano. Y esto solo en Barcelona, donde se sigue con","test"
"a291c40e-3afd096a.mp3","neutral","de centros comerciales van a poder abrir después de ojo, medio año cerrado. Se pone además fin al cierre de las comarcas, a lo izquierdo.","test"
"2e6fde69-42bfe9b7.mp3","neutral","La situación no está bien, pero está mejor de lo que estaba. En Cataluña ha empezado la desescalada y sigue la tendencia a la baja. Hoy ha reportado 744 nuevos contagios y los ingresos en UCI se mantienen estables. Andrés Gierdo.","train"
"90bb7019-82083298.mp3","neutral","...desde el propio gobierno catalán porque la idea es que el próximo lunes se dé un paso más en la desescalada. Por eso y para llegar a la Navidad en las mejores condiciones posibles se han acelerado los cribados en la población. Sandra Izquierdo.","test"
"15e03003-9eab8d6f.mp3","neutral","va a plantar esta noche al rey felipe en una cena en barcelona y el independentismo radical invita a","train"
"09722ce4-d5b95391.mp3","neutral","Es una de las grandes citas culturales en Cataluña y anoche celebró su 70 aniversario. La Bestia es la novela ganadora del Premio Planeta que ya es el galardón literario mejor dotado del mundo con un millón de euros.","train"
"bee82cc2-8509bd79.mp3","neutral","Los Reyes, acompañados por sus hijas, la princesa Leonor y la infanta Sofía están en Barcelona en la entrega de los premios de la Fundación Princesa de Girona. Sandra Izquierdo.","test"
"8c929781-1d24e669.mp3","neutral","Bueno y aquí en España la curva de los contagios cambia de tendencia","train"
"d0a7f8e3-efc35179.mp3","neutral","Contrarreloj están trabajando los dueños de terrazas para intentar abrir ya el próximo lunes, la mitad de ellas se están desinfectando con máquinas de ozono.","train"
"c8a48687-01b6c754.mp3","neutral","Los nueve presos están ya en la calle. Fueron condenados apenas de entre nueve y trece años de prisión, pero no han cumplido ni siquiera tres. Sandra Izquierdo, este fin de semana ya pueden pasarlo en su casa.","train"
"317c6547-222cee1c.mp3","neutral","El objetivo de todos los candidatos es reducir la abstención al mínimo. De media en España más de dos de cada diez votantes no ejerce su derecho.","test"
"01917d43-d5c3eae9.mp3","neutral","La evolución del coronavirus ya era preocupante ayer, hoy esa preocupación ha subido un peldaño más. Vean los nuevos datos porque se produce un aumento significativo","test"
"177bc1b5-3dd6f6a4.mp3","neutral","más de 21.300 contagios son 5000 menos","train"
"6d70ce63-acf952dc.mp3","neutral","¿Qué tal? Buenas tardes. En este instante se pone en marcha en Barcelona la polémica mesa de diálogo que nace coja, nace con bronca entre los independentistas.","train"
"fbdfe25c-52e25ccb.mp3","neutral","El Banco de España alerta de que el crecimiento de la compraventa de criptomonedas puede suponer un riesgo importante para la estabilidad financiera de nuestro país.","train"
"584b40d9-c7bbd246.mp3","neutral","Otras restricciones también se levantan a medida que mejoran los datos de la pandemia. Lucía Rodríguez.","train"
"3ba6d508-f1a08e2d.mp3","neutral","Les contamos ahora la curiosa historia de un cantante que fue asaltado y apuñalado tras finalizar una actuación en un local de Argentina.","train"
"dcf6f393-41b78c3c.mp3","neutral","muchos jóvenes que terminan este año el bachillerato están estos días dándole vuelta a su futuro qué carrera estudiar o a qué universidad ir","train"
"6eb98d37-bb091e43.mp3","neutral","La situación epidemiológica es tan grave que todas las comunidades valoran nuevas y drásticas medidas para hacer frente a la expansión descontrolada del virus. Cataluña, por ejemplo, ya está estudiando el confinamiento total durante los fines de semana.","train"
"93568055-cf0c35db.mp3","neutral","Una forma de escapar del calor es pasar unos días en las muchas zonas arboladas y de montaña que hay en nuestro país. En Ávila, un joven constructor ha levantado un camping singular en pleno bosque.","train"
"83b9b221-87fe5fd8.mp3","neutral","Maje la viuda negra de Patraix y salva a su examante culpables de asesinato. Así lo explica un juez en una sentencia de 60 páginas.","train"
"d047fcb6-66d08e08.mp3","neutral","Este año, el tradicional desfile de Victoria's Secret se cancela. El show, que conseguía audiencias millonarias, perdió espectadores de forma progresiva.","train"
"53199a8b-ab08bc0c.mp3","neutral","Con la inflación disparada, el encarecimiento de la vida se nota cada vez más y los expertos creen que el precio de la vivienda también podría haberse afectado por las subidas. Lucía Rodríguez","train"
"f2946896-c270e44b.mp3","neutral","y lo más probable es que siga encareciéndose tanto la luz como muchos otros bienes y servicios que continúan su escalada a causa de la guerra.","train"
"2a427778-ce4e7caa.mp3","neutral","Según el INE, la población española creció en más de 50.000 personas en 2021 y eso compensa en número la pérdida de personas durante la pandemia, Lucía.","train"
"f7b53934-6bba2814.mp3","neutral","Los cinco heridos continúan ingresados en varios hospitales, dos de ellos en estado grave. Ahora una investigación va a tratar de depurar posibles negligencias. Lucía Rodríguez.","test"
"9b5457d2-251b9907.mp3","neutral","Dice, estamos en libertad provisional, dos de ellos.","train"
"bc4ab7f7-6df1345d.mp3","neutral","La hostelería ha recuperado los niveles de facturación anteriores a la pandemia. El problema al que se enfrentan ahora es la falta de trabajadores. Llevan demandando mano de obra desde hace muchos meses. Lucía Rodríguez.","train"
"8202c61a-11e9b90d.mp3","neutral","Desde el comienzo de la pandemia, las restricciones y los confinamientos han provocado incertidumbre sanitaria y también económica. Muchas personas han tenido que enfrentarse en algún momento a problemas legales. Lucía Rodríguez, ¿cuáles son los más comunes?","train"
"7297d53a-c740df1c.mp3","neutral","El sector agroalimentario está muy pendiente de esa decisión de los transportistas porque podría acarrearles cuantiosas pérdidas. Lucía Rodríguez","train"
"97a75a2f-440aa1fb.mp3","neutral","La semana pasada empezó la campaña de la renta. Desde el 6 de abril podemos presentar nuestra declaración por internet. Recordemos las fechas claves para el contribuyente, Lucía.","train"
"92f2a8f9-453590dd.mp3","neutral","A los jóvenes españoles les cuesta más independizarse que a la media del resto de los europeos. Influyen razones culturales y económicas. Es el caso, por ejemplo, de Elena, una joven que salió de casa en su momento pero que ha vuelto a vivir con sus padres","train"
"baf9aa6b-c1afd717.mp3","neutral","Lucía, a partir de ahora cada comunidad improvisa, sabiendo que no va a haber...","test"
"bda9bafd-571076f5.mp3","neutral","Seis veces más que las pensiones. ¡Lucía!","test"
"1797a8d5-9965db1b.mp3","neutral","Pero el coste de los combustibles empieza a ser inasumible, también para las empresas que se dedican a la extinción de incendios con hidroaviones y helicópteros. Lucía Rodríguez.","train"
"91f762df-e5c910a1.mp3","neutral","Ese operativo policial pone de relieve el riesgo que implica difundir imágenes de los hijos en las redes sociales.","train"
"48a672f7-18c7080c.mp3","neutral","El famoso desfile de las ángeles de Victoria Secret ha llegado a su fin. Las audiencias millonarias han ido a la baja en los últimos años y además","train"
"e08a2572-912a4f69.mp3","neutral","El tren se quedó detenido entre las localidades de Ariza y Alhama de Aragón, en la provincia de Zaragoza, donde se encuentra nuestra compañera, Lucía Rodríguez.","train"
"962d5c1c-0ad15093.mp3","neutral","El precio del gasolio ha subido cerca de un 25% desde que comenzó la invasión rusa de Ucrania y la gasolina otro 14%. Sepamos a cuánto está hoy el litro de los carburantes en nuestro país.","train"
"0cd42f98-ac51ee33.mp3","neutral","Ante estos precios desorbitados, España y Portugal trabajan en una propuesta a Bruselas. El objetivo sería limitar el precio máximo del gas y ese techo se situaría en 30 euros el megawatt hora. De esa forma el precio de la luz podría reducirse a la mitad.","train"
"86553912-0a4f64da.mp3","neutral","no os lo contaba Inara hace un momento el gobierno pretende incluir un pacto de rentas entre trabajadores y empresas, el objetivo","train"
"5d145379-c1f6c899.mp3","neutral","Duro golpe a la tasa de emancipación de los jóvenes en nuestro país. El 55%, más de la mitad de los menores de 30 años, vivía en casa de sus padres en 2020. Son los peores datos registrados. Enseguida más detalles.","train"
"ff5e54cc-dc3784b3.mp3","neutral","La sequía en España preocupa mucho y ante ella se pretende fomentar la inversión en desaladoras para producir agua potable.","train"
"ae4839b0-d3a3c568.mp3","neutral","La asfixia por atragantamiento es la tercera causa de muerte no natural en nuestro país. Solo la superan los suicidios y las caídas.","train"
"85755bce-6aa779b5.mp3","neutral","Se desconvoca la huelga de transportistas prevista para esta semana que amenazaba con provocar graves problemas de suministro justo antes de Navidad. El sector ha llegado a un acuerdo con el gobierno que incluye","train"
"2bddafdb-1eae4e0b.mp3","neutral","La iglesia afronta una caída de bodas, bautizos y comuniones. Desde 2007 y hasta 2019 han registrado un descenso del 40%.","train"
"8c029deb-d3f98ddc.mp3","neutral","Polípec se dispara en julio hasta el 10,8%, su nivel más elevado desde 1984. La inflación encadena tres meses consecutivos de ascensos en su tasa interanual y con todo, los españoles","train"
"3fd332cf-b36a7468.mp3","neutral","Como les hemos contado al principio, estamos pendientes a esta hora de un incendio entre las provincias de Guadalajara y de Madrid que ha obligado a desalojar dos urbanizaciones. Hay unos 80 vecinos afectados. Sepamos cuál es la situación a esta hora. Lucía Rodríguez.","train"
"8a62f43a-6b014039.mp3","neutral","Piden que no se les penalice por jubilarse de forma anticipada a Lucia Rodríguez. Porque además esas penalizaciones son de por vida, no podrán acceder a su pensión íntegra.","train"
"c7cf9a04-c0b9c635.mp3","neutral","Vuelve el teletrabajo a las empresas. Los casos de coronavirus aumentan de forma imparable y muchas compañías optan por volver a trabajar desde casa al menos estas navidades. Esto supondrá un repuntio","train"
"d43eb37e-b7b4ec3c.mp3","neutral","El imparable encarecimiento de los alimentos, el mayor en 28 años, está cambiando la cesta de la compra de los españoles. Ante el aumento de precios de algunos productos, los consumidores buscan alternativas.","train"
"41a7f289-c69216d0.mp3","neutral","La reforma de las pensiones aprobada en el Congreso a principios de diciembre entró ayer en vigor y una de las principales novedades es que el IPC servirá de referencia a la hora de revalorizarlas.","train"
"20c01550-89061506.mp3","neutral","Los delitos contra el colectivo LGTBI han crecido un 43%. Dice también que el árbol no nos impida ver el bosque.","train"
"bac52f6f-0cbecfff.mp3","neutral","El kilo de pollo en las carnicerías y en los supermercados ya nos cuesta más de tres euros, en concreto tres euros veinte. Es un doce por ciento más que hace justo un año, sin embargo este aumento todavía no está llegando a las granjas. Enseguida les contamos por qué.","train"
"a6778bcf-f908f616.mp3","neutral","Hay un poco de acuerdo, Lucía, sobre las pensiones de los autónomos. Se tienen que reunir de nuevo en unos días, pero lo que está claro es que la reforma de las pensiones va a penalizar las jubilaciones anticipadas a","train"
"71bfcdd3-984a49bf.mp3","neutral","Desde que comenzó esta ola de calor el pasado domingo han perdido la vida un total de 360 personas. Ayer viernes alcanzó el pico de mortalidad con 123 fallecimientos y hace unas horas conocíamos","train"
"d340bc02-ed2297fb.mp3","neutral","30 jefes de Estado y de Gobierno, 40 delegaciones y más de 5000 asistentes van a convertir a Madrid en el centro de todas las miradas. La cumbre tiene también una importante repercusión económica.","train"
"f2524804-04910908.mp3","neutral","La incidencia acumulada, Lucía, sigue aumentando.","train"
"2352c948-b33178d0.mp3","neutral","General, aunque sí para alguna actividad concreta. En Aragón se esperan cerca de 40 grados en el Valle del Ebro, Lucía Rodríguez.","test"
"c2834990-78b59eee.mp3","neutral","Y es que el gobierno británico ha rebajado las medidas para viajar a España y las reservas han comenzado a llegar. Lucía Rodríguez.","train"
"7a817840-070d1390.mp3","neutral","El futuro de las jubilaciones.","train"
"f8a7e711-d62e415c.mp3","neutral","Hoy el precio de la luz baja pero seguimos en niveles altísimos ante esto.","train"
"5e02508f-c4a18ca2.mp3","neutral","Recolecta de alimentos, ropa y otros productos de primera necesidad. A esto se dedica este fin de semana un grupo de jóvenes palmeros que vive aquí en Madrid. Pense a la distancia, no se querían","test"
"9dd43ca2-1675f686.mp3","neutral","en un hospital no es la misma, nos veíamos desde febrero.","train"
"99059ada-e3f44921.mp3","neutral","¿Será suficiente la nueva ley que plantea el gobierno para bajar los precios del alquiler? Pues los expertos creen que no y que además podría provocar cierto desequilibrio en el mercado inmobiliario entre las distintas comunidades. Enseguida les contamos más.","train"
"32f5ff4e-7b6c5a30.mp3","neutral","Ya se explica Susana por la subida de costes en la distribución a raíz de la pandemia y también por la caída de precios en muchos casos en el campo. Pongamos ejemplos de los 30 céntimos.","test"
"2ec02c21-1da7301f.mp3","neutral","El paro del transporte y la subida del gasoil ha venido a complicar más la situación del campo. Otro sector en permanente movilización, Lucía Rodríguez.","train"
"36d7d0f9-32e6af5a.mp3","neutral","Todos han encarecido y en consecuencia las vacaciones que están a la vuelta de la esquina también.","train"
"7cdee825-0829531e.mp3","neutral","Porque ahora mismo, Lucía, es cierto que la incidencia se va moderando cada día, sigue bajando, pero...","train"
"160f3c32-f64924bd.mp3","neutral","España y Portugal han logrado el visto bueno de Bruselas para limitar el precio del gas. El tope será de 50 euros el megawatt hora y conseguirá reducir la factura de la luz en gran medida.","train"
"0c73773b-be0cb506.mp3","neutral","Con el comienzo de la campaña de la declaración de la renta, los expertos en ciberseguridad piden precaución si se va a hacer por internet. Como cada año, los hackers aprovechan estas fechas para intentar estafar y robar a los usuarios. Y cada vez son más. Lucía Rodríguez.","train"
"e694e64b-394b7ac6.mp3","neutral","Comienza el 2022 con grandes incertidumbres sobre la posible recuperación económica. El precio del gas y la inflación disparada probablemente se encarguen de frenar el crecimiento previsto. Lucía Rodríguez.","train"
"1f440cd5-a3b8e088.mp3","neutral","El precio de la luz y el de otros bienes y servicios no frenan su escalada y ante esto, ¿son ustedes capaces de ahorrar?","train"
"f34fadfe-c2ba370d.mp3","neutral","Sigue creciendo la lista de compañías que tienen que tomar medidas ante el constante encarecimiento del precio de la luz. Unas optan por cambiar sus turnos de trabajo y otras directamente paran su producción. En seguida les damos más detalles.","train"
"0dd7a885-287f5fa0.mp3","neutral","Y en ese grupo, en el de los menores Lucía, la incidencia duplica a la media española.","train"
"eb3574fc-e0def8aa.mp3","neutral","El conflicto en Ucrania cada vez más tenso podría tener una fuerte repercusión negativa en la factura de la luz en toda Europa. Sepamos por qué, Lucia Rodríguez.","train"
"35a15638-6f046799.mp3","neutral","La incidencia sigue bajando pero toda la prudencia del mundo, como siempre decimos.","train"
"534d81b6-cbc43205.mp3","neutral","Lucía, vamos a ver en qué trayecto nos podemos ahorrar algo.","train"
"d32c12cb-c48224bf.mp3","neutral","Países que han endurecido más esas condiciones para viajar a España. Vamos a verlo, Lucía. ¿Cuáles son?","train"
"d6c8c27c-25cee8b0.mp3","neutral","La migración de evacuación española ya está en marcha. Lucía, cuéntanos.","train"
"629cd8b3-5ac427e3.mp3","neutral","mayores de 60 años y su cita era para recibir la primera dosis de AstraZeneca.","train"
"afd552a9-bfc1a614.mp3","neutral","El precio de la luz vuelve a ser noticia por batir un nuevo récord. El de hoy se convierte en el salado más caro en el que el coste de la electricidad no ha bajado de los 300 euros de media. Estos precios tan altos","train"
"f99c7352-1ea995c5.mp3","neutral","El uso de otras mascarillas, no las FPP2, sino las que son ahora mismo un problema para niños con dificultades auditivas, la orena,","train"
"ced0b36a-086135bb.mp3","neutral","Hay que contarles que ha bajado, sí, ha bajado con respecto ayer.","train"
"ea2f9794-15251ae6.mp3","neutral","100 organizaciones y colectivos sanitarios han apoyado esta manifestación.","train"
"9f0e7b57-1e84d92c.mp3","neutral","Y cada vez son más las empresas españolas que deciden también darle la espalda a Putin y abandonar Rusia.","train"
"3866a906-1ed4edc6.mp3","neutral","Y bueno, quiero repasar las cifras de la pandemia en España, que han empeorado este fin de semana.","train"
"e6049e7c-f4fe0ae0.mp3","neutral","por encima de ese valor psicológico, esos 100 euros al megabate hora","train"
"59425da7-c5116032.mp3","neutral","Para pararle los pies a Vladimir Putin lo que se busca es asfixiar la economía rusa. Las sanciones hasta ahora tomadas por la Unión Europea, Estados Unidos y Reino Unido están haciendo efecto. Sepamos cómo. Lucía Rodríguez.","train"
"369d5e31-9fb0ea39.mp3","neutral","antes hay que cumplir con una última tradición dejar un pequeño avituallamiento para que los reyes magos puedan","train"
"f47ad1c2-72c65cf7.mp3","neutral","Con el comienzo de 2021 muchos comercios han iniciado el periodo de rebajas.","train"
"c3dc15db-03add2cd.mp3","neutral","Cada vez más aulas confinadas porque los contagios en colegios siguen aumentando. En Galicia en concreto se han duplicado. ¿La solución que plantean los expertos?","train"
"e9695eff-d8000440.mp3","neutral","La subida constante del precio de la luz y de otros bienes y servicios no ha tocado techo y parece que tampoco lo va a hacer a comienzos de 2022. Esto hará que nos enfrentemos a la cuesta de enero más dura en lo que va de siglo. En unos instantes más información.","train"
"7ef0a553-7b1c3908.mp3","neutral","Compraban mascarillas en China sin las garantías sanitarias, las enviaban a Valencia y luego las distribuían por todo el país. La Guardia Civil ha retirado del mercado más de 300.000 unidades y ha desarticulado la red que se encargaba de este negocio ilegal.","test"
"20b47cad-073a2bb4.mp3","neutral","Ir a la compra también nos supone un golpe a la cartera. Los precios de los alimentos encarecen casi un 800% del campo a la mesa. Las subidas se notan especialmente en algunos productos. Lucía Rodríguez.","test"
"ca83b966-f65ab0ce.mp3","neutral","El gobierno ha aprobado esta semana la subida del salario mínimo hasta los 1.000 euros y tendrá efectos retroactivos al 1 de enero. Un aumento con el que los empresarios no están de acuerdo. Sepamos cuántas personas se van a beneficiar de esta subida. Lucía Rodríguez","train"
"fcb13f3c-b91d0194.mp3","neutral","La lista de empresas que abandonan Rusia ante la invasión de Ucrania crece cada día. Compañías tanto españolas como extranjeras que suspenden temporalmente su actividad en ese país.","train"
"24311f62-46c989d8.mp3","neutral","La subida del IPC impulsada por los altos costes energéticos empieza a reflejar en los precios de bares y restaurantes y se notará en el coste de las consumiciones en estas vacaciones. La inflación está disparada y no les queda otra. Lucía Rodríguez.","train"
